From To Distance
113 157 112.0
113 158 113.0
113 159 114.0
113 160 112.0
113 161 116.0
113 162 8.4
113 163 27.7
113 164 11.0
113 165 11.2
113 166 1.8
113 167 2.0
113 168 23.1
113 169 24.0
113 170 5.2
113 171 28.2
113 172 14.6
113 173 0.001
113 174 1.9
113 175 14.6
113 176 13.4
113 177 8.5
113 178 21.0
113 179 2.8
113 180 5.7
113 181 1.6
113 182 15.1
113 183 24.5
113 184 6.8
113 185 30.0
113 186 33.7
113 187 31.3
113 188 17.3
113 189 16.5
113 190 11.3
113 191 6.7
113 192 5.3
113 193 4.8
113 194 5.8
113 195 12.2
113 196 7.4
113 197 12.3
113 198 34.8
113 199 9.7
113 200 0.3
113 201 152.0
113 202 9.8
113 203 89.7
113 204 104.0
113 205 117.0
113 206 114.0
113 207 111.0
113 208 103.0
113 209 155.0
113 210 148.0
113 211 189.0
113 212 103.0
113 213 68.2
113 214 17.9
113 215 18.6
113 216 73.7
113 217 153.0
113 218 144.0
113 219 185.0
114 0 114.0
114 1 119.0
114 2 116.0
114 3 97.6
114 4 203.0
114 5 150.0
114 6 233.0
114 7 156.0
114 8 154.0
114 9 155.0
114 10 155.0
114 11 231.0
114 12 233.0
114 13 231.0
114 14 149.0
114 15 150.0
114 16 148.0
114 17 202.0
114 18 205.0
114 19 201.0
114 20 97.5
114 21 97.6
114 22 96.8
114 23 97.8
114 24 97.1
114 25 116.0
114 26 116.0
114 27 115.0
114 28 116.0
114 29 115.0
114 30 117.0
114 31 118.0
114 32 119.0
114 33 119.0
114 34 120.0
114 35 119.0
114 36 118.0
114 37 117.0
114 38 119.0
114 39 119.0
114 40 115.0
114 41 114.0
114 42 113.0
114 43 114.0
114 44 116.0
114 45 114.0
114 46 115.0
114 47 117.0
114 48 9.7
114 49 12.5
114 50 12.5
114 51 9.7
114 52 2.3
114 53 23.4
114 54 24.3
114 55 7.3
114 56 14.8
114 57 2.7
114 58 3.2
114 59 2.2
114 60 23.5
114 61 18.4
114 62 11.9
114 63 10.6
114 64 25.0
114 65 4.1
114 66 154.0
114 67 155.0
114 68 233.0
114 69 233.0
114 70 231.0
114 71 150.0
114 72 150.0
114 73 148.0
114 74 202.0
114 75 201.0
114 76 97.5
114 77 97.6
114 78 97.8
114 79 97.8
114 80 97.8
114 81 97.7
114 82 116.0
114 83 117.0
114 84 115.0
114 85 115.0
114 86 117.0
114 87 117.0
114 88 118.0
114 89 119.0
114 90 119.0
114 91 120.0
114 92 120.0
114 93 118.0
114 94 117.0
114 95 117.0
114 96 119.0
114 97 115.0
114 98 114.0
114 99 113.0
114 100 114.0
114 101 115.0
114 102 114.0
114 103 115.0
114 104 117.0
114 105 9.7
114 106 12.5
114 107 12.5
114 108 3.6
114 109 2.3
114 110 20.5
114 111 7.3
114 112 14.8
114 113 3.2
114 115 23.5
114 116 14.7
114 117 11.9
114 118 21.2
114 119 25.0
114 120 155.0
114 121 155.0
114 122 231.0
114 123 230.0
114 124 233.0
114 125 233.0
114 126 149.0
114 127 149.0
114 128 150.0
114 129 148.0
114 130 202.0
114 131 201.0
114 132 204.0
114 133 97.6
114 134 96.8
114 135 97.8
114 136 97.8
114 137 97.1
114 138 97.7
114 139 116.0
114 140 116.0
114 141 115.0
114 142 116.0
114 143 115.0
114 144 117.0
114 145 117.0
114 146 118.0
114 147 120.0
114 148 119.0
114 149 120.0
114 150 119.0
114 151 117.0
114 152 117.0
114 153 119.0
114 154 115.0
114 155 114.0
114 156 113.0
114 157 113.0
114 158 115.0
114 159 116.0
114 160 114.0
114 161 117.0
114 162 9.7
114 163 29.0
114 164 12.3
114 165 12.5
114 166 3.6
114 167 2.3
114 168 23.4
114 169 24.3
114 170 7.3
114 171 29.6
114 172 14.8
114 173 3.2
114 174 2.2
114 175 18.4
114 176 14.7
114 177 10.6
114 178 21.2
114 179 4.1
114 180 5.3
114 181 2.9
114 182 17.1
114 183 24.8
114 184 8.1
114 185 31.4
114 186 35.1
114 187 32.7
114 188 21.0
114 189 20.3
114 190 12.6
114 191 8.0
114 192 5.2
114 193 5.0
114 194 6.0
114 195 13.5
114 196 8.7
114 197 13.6
114 198 36.9
114 199 11.0
114 200 1.8
114 201 153.0
114 202 11.1
114 203 91.0
114 204 105.0
114 205 119.0
114 206 115.0
114 207 113.0
114 208 104.0
114 209 157.0
114 210 149.0
114 211 191.0
114 212 105.0
114 213 69.6
114 214 19.3
114 215 20.0
114 216 75.0
114 217 155.0
114 218 145.0
114 219 187.0
115 0 125.0
115 1 131.0
115 2 127.0
115 3 109.0
115 4 214.0
115 5 161.0
115 6 244.0
115 7 167.0
115 8 165.0
115 9 166.0
115 10 166.0
115 11 242.0
115 12 245.0
115 13 242.0
115 14 161.0
115 15 161.0
115 16 159.0
115 17 214.0
115 18 216.0
115 19 212.0
115 20 109.0
115 21 109.0
115 22 108.0
115 23 109.0
115 24 108.0
115 25 127.0
115 26 128.0
115 27 126.0
115 28 127.0
115 29 127.0
115 30 128.0
115 31 129.0
115 32 131.0
115 33 130.0
115 34 131.0
115 35 130.0
115 36 129.0
115 37 128.0
115 38 130.0
115 39 131.0
115 40 126.0
115 41 125.0
115 42 124.0
115 43 126.0
115 44 127.0
115 45 125.0
115 46 126.0
115 47 128.0
115 48 14.2
115 49 13.6
115 50 11.5
115 51 14.2
115 52 25.5
115 53 25.7
115 54 24.3
115 55 21.7
115 56 38.0
115 57 23.3
115 58 24.1
115 59 25.4
115 60 0.001
115 61 6.3
115 62 8.4
115 63 25.0
115 64 24.3
115 65 27.0
115 66 165.0
115 67 166.0
115 68 245.0
115 69 244.0
115 70 242.0
115 71 161.0
115 72 161.0
115 73 159.0
115 74 214.0
115 75 212.0
115 76 109.0
115 77 109.0
115 78 109.0
115 79 109.0
115 80 109.0
115 81 109.0
115 82 127.0
115 83 128.0
115 84 126.0
115 85 127.0
115 86 128.0
115 87 128.0
115 88 129.0
115 89 131.0
115 90 130.0
115 91 131.0
115 92 131.0
115 93 129.0
115 94 129.0
115 95 128.0
115 96 131.0
115 97 126.0
115 98 125.0
115 99 124.0
115 100 126.0
115 101 126.0
115 102 125.0
115 103 126.0
115 104 128.0
115 105 14.2
115 106 13.6
115 107 11.5
115 108 22.8
115 109 25.5
115 110 32.9
115 111 21.7
115 112 38.0
115 113 24.1
115 114 27.7
115 116 10.3
115 117 8.4
115 118 27.8
115 119 24.3
115 120 166.0
115 121 166.0
115 122 242.0
115 123 241.0
115 124 245.0
115 125 244.0
115 126 161.0
115 127 160.0
115 128 161.0
115 129 159.0
115 130 214.0
115 131 212.0
115 132 215.0
115 133 109.0
115 134 108.0
115 135 109.0
115 136 109.0
115 137 108.0
115 138 109.0
115 139 127.0
115 140 128.0
115 141 126.0
115 142 127.0
115 143 127.0
115 144 128.0
115 145 128.0
115 146 129.0
115 147 131.0
115 148 130.0
115 149 131.0
115 150 130.0
115 151 129.0
115 152 128.0
115 153 131.0
115 154 126.0
115 155 125.0
115 156 124.0
115 157 124.0
115 158 126.0
115 159 127.0
115 160 125.0
115 161 128.0
115 162 14.2
115 163 21.7
115 164 13.5
115 165 11.5
115 166 22.8
115 167 25.5
115 168 25.7
115 169 24.3
115 170 21.7
115 171 22.3
115 172 38.0
115 173 24.1
115 174 25.4
115 175 6.3
115 176 10.3
115 177 25.0
115 178 27.8
115 179 27.0
115 180 25.7
115 181 23.3
115 182 31.6
115 183 23.8
115 184 13.3
115 185 24.0
115 186 18.1
115 187 25.4
115 188 8.9
115 189 10.9
115 190 10.2
115 191 14.7
115 192 21.8
115 193 28.2
115 194 29.2
115 195 14.7
115 196 13.9
115 197 14.8
115 198 51.4
115 199 22.3
115 200 24.3
115 201 164.0
115 202 12.3
115 203 102.0
115 204 116.0
115 205 130.0
115 206 127.0
115 207 124.0
115 208 115.0
115 209 168.0
115 210 160.0
115 211 202.0
115 212 116.0
115 213 80.8
115 214 34.3
115 215 34.9
115 216 86.3
115 217 166.0
115 218 156.0
115 219 198.0
116 0 121.0
116 1 126.0
116 2 123.0
116 3 104.0
116 4 209.0
116 5 157.0
116 6 239.0
116 7 163.0
116 8 161.0
116 9 162.0
116 10 162.0
116 11 237.0
116 12 240.0
116 13 238.0
116 14 156.0
116 15 156.0
116 16 155.0
116 17 209.0
116 18 212.0
116 19 208.0
116 20 104.0
116 21 104.0
116 22 103.0
116 23 104.0
116 24 104.0
116 25 122.0
116 26 123.0
116 27 122.0
116 28 122.0
116 29 122.0
116 30 124.0
116 31 124.0
116 32 126.0
116 33 126.0
116 34 126.0
116 35 126.0
116 36 124.0
116 37 124.0
116 38 126.0
116 39 126.0
116 40 121.0
116 41 121.0
116 42 120.0
116 43 121.0
116 44 122.0
116 45 120.0
116 46 122.0
116 47 124.0
116 48 9.0
116 49 8.9
116 50 5.3
116 51 9.0
116 52 20.9
116 53 15.0
116 54 13.6
116 55 17.2
116 56 33.5
116 57 18.8
116 58 19.6
116 59 20.8
116 60 8.8
116 61 3.7
116 62 3.4
116 63 20.5
116 64 13.6
116 65 22.5
116 66 161.0
116 67 162.0
116 68 240.0
116 69 239.0
116 70 238.0
116 71 156.0
116 72 156.0
116 73 155.0
116 74 209.0
116 75 208.0
116 76 104.0
116 77 104.0
116 78 105.0
116 79 105.0
116 80 104.0
116 81 104.0
116 82 122.0
116 83 123.0
116 84 122.0
116 85 122.0
116 86 123.0
116 87 124.0
116 88 124.0
116 89 126.0
116 90 126.0
116 91 126.0
116 92 126.0
116 93 124.0
116 94 124.0
116 95 124.0
116 96 126.0
116 97 121.0
116 98 121.0
116 99 120.0
116 100 121.0
116 101 121.0
116 102 120.0
116 103 122.0
116 104 124.0
116 105 9.0
116 106 8.9
116 107 5.3
116 108 18.3
116 109 20.9
116 110 22.1
116 111 17.2
116 112 33.5
116 113 19.6
116 114 23.2
116 115 8.8
116 117 3.4
116 118 17.0
116 119 13.6
116 120 162.0
116 121 162.0
116 122 237.0
116 123 237.0
116 124 240.0
116 125 239.0
116 126 156.0
116 127 155.0
116 128 156.0
116 129 155.0
116 130 209.0
116 131 208.0
116 132 210.0
116 133 104.0
116 134 103.0
116 135 105.0
116 136 104.0
116 137 104.0
116 138 104.0
116 139 122.0
116 140 123.0
116 141 122.0
116 142 122.0
116 143 122.0
116 144 124.0
116 145 124.0
116 146 124.0
116 147 126.0
116 148 126.0
116 149 126.0
116 150 126.0
116 151 124.0
116 152 124.0
116 153 126.0
116 154 121.0
116 155 120.0
116 156 120.0
116 157 120.0
116 158 121.0
116 159 122.0
116 160 120.0
116 161 124.0
116 162 9.0
116 163 11.0
116 164 8.5
116 165 5.3
116 166 18.3
116 167 20.9
116 168 15.0
116 169 13.6
116 170 17.2
116 171 11.5
116 172 33.5
116 173 19.6
116 174 20.8
116 175 3.7
116 176 0.001
116 177 20.5
116 178 17.0
116 179 22.5
116 180 21.2
116 181 18.8
116 182 27.1
116 183 13.1
116 184 8.2
116 185 13.3
116 186 12.6
116 187 14.6
116 188 2.7
116 189 1.9
116 190 5.2
116 191 8.5
116 192 17.3
116 193 23.7
116 194 24.7
116 195 9.5
116 196 8.7
116 197 10.1
116 198 46.8
116 199 17.8
116 200 19.8
116 201 160.0
116 202 7.1
116 203 97.7
116 204 112.0
116 205 125.0
116 206 122.0
116 207 119.0
116 208 111.0
116 209 164.0
116 210 156.0
116 211 197.0
116 212 111.0
116 213 76.3
116 214 29.7
116 215 30.4
116 216 81.7
116 217 162.0
116 218 152.0
116 219 194.0
117 0 121.0
117 1 126.0
117 2 122.0
117 3 104.0
117 4 209.0
117 5 156.0
117 6 239.0
117 7 162.0
117 8 160.0
117 9 161.0
117 10 161.0
117 11 237.0
117 12 240.0
117 13 238.0
117 14 156.0
117 15 156.0
117 16 155.0
117 17 209.0
117 18 211.0
117 19 207.0
117 20 104.0
117 21 104.0
117 22 103.0
117 23 104.0
117 24 103.0
117 25 122.0
117 26 123.0
117 27 122.0
117 28 122.0
117 29 122.0
117 30 123.0
117 31 124.0
117 32 126.0
117 33 125.0
117 34 126.0
117 35 125.0
117 36 124.0
117 37 124.0
117 38 125.0
117 39 126.0
117 40 121.0
117 41 120.0
117 42 119.0
117 43 121.0
117 44 122.0
117 45 120.0
117 46 122.0
117 47 124.0
117 48 6.2
117 49 5.7
117 50 3.5
117 51 6.2
117 52 12.2
117 53 17.2
117 54 11.6
117 55 16.8
117 56 24.7
117 57 10.9
117 58 10.5
117 59 12.1
117 60 8.4
117 61 3.1
117 62 0.001
117 63 20.1
117 64 15.8
117 65 13.2
117 66 160.0
117 67 161.0
117 68 240.0
117 69 239.0
117 70 238.0
117 71 156.0
117 72 156.0
117 73 155.0
117 74 209.0
117 75 207.0
117 76 104.0
117 77 104.0
117 78 104.0
117 79 104.0
117 80 104.0
117 81 104.0
117 82 122.0
117 83 123.0
117 84 122.0
117 85 122.0
117 86 123.0
117 87 123.0
117 88 124.0
117 89 126.0
117 90 125.0
117 91 126.0
117 92 126.0
117 93 124.0
117 94 124.0
117 95 124.0
117 96 126.0
117 97 121.0
117 98 120.0
117 99 119.0
117 100 121.0
117 101 121.0
117 102 120.0
117 103 122.0
117 104 124.0
117 105 6.2
117 106 5.7
117 107 3.5
117 108 11.8
117 109 12.2
117 110 24.4
117 111 16.8
117 112 24.7
117 113 10.5
117 114 14.4
117 115 8.4
117 116 2.7
117 118 14.0
117 119 15.8
117 120 161.0
117 121 161.0
117 122 237.0
117 123 236.0
117 124 240.0
117 125 239.0
117 126 156.0
117 127 155.0
117 128 156.0
117 129 155.0
117 130 209.0
117 131 207.0
117 132 210.0
117 133 104.0
117 134 103.0
117 135 104.0
117 136 104.0
117 137 103.0
117 138 104.0
117 139 122.0
117 140 123.0
117 141 122.0
117 142 122.0
117 143 122.0
117 144 123.0
117 145 123.0
117 146 124.0
117 147 126.0
117 148 125.0
117 149 126.0
117 150 125.0
117 151 124.0
117 152 124.0
117 153 126.0
117 154 121.0
117 155 120.0
117 156 119.0
117 157 120.0
117 158 121.0
117 159 122.0
117 160 120.0
117 161 124.0
117 162 6.2
117 163 13.2
117 164 5.5
117 165 3.5
117 166 11.8
117 167 12.2
117 168 17.2
117 169 11.6
117 170 16.8
117 171 13.7
117 172 24.7
117 173 10.5
117 174 12.1
117 175 3.1
117 176 2.7
117 177 20.1
117 178 14.0
117 179 13.2
117 180 13.2
117 181 10.5
117 182 26.7
117 183 15.3
117 184 5.4
117 185 15.5
117 186 15.5
117 187 16.9
117 188 5.4
117 189 4.4
117 190 2.1
117 191 5.4
117 192 16.9
117 193 14.9
117 194 15.9
117 195 6.7
117 196 6.0
117 197 6.8
117 198 46.4
117 199 17.4
117 200 10.8
117 201 160.0
117 202 4.3
117 203 97.3
117 204 111.0
117 205 125.0
117 206 122.0
117 207 119.0
117 208 110.0
117 209 163.0
117 210 155.0
117 211 197.0
117 212 111.0
117 213 75.9
117 214 29.3
117 215 30.0
117 216 81.3
117 217 161.0
117 218 151.0
117 219 193.0
118 0 132.0
118 1 137.0
118 2 134.0
118 3 116.0
118 4 221.0
118 5 168.0
118 6 251.0
118 7 174.0
118 8 172.0
118 9 173.0
118 10 173.0
118 11 249.0
118 12 251.0
118 13 249.0
118 14 167.0
118 15 168.0
118 16 166.0
118 17 220.0
118 18 223.0
118 19 219.0
118 20 115.0
118 21 116.0
118 22 115.0
118 23 116.0
118 24 115.0
118 25 134.0
118 26 134.0
118 27 133.0
118 28 134.0
118 29 133.0
118 30 135.0
118 31 136.0
118 32 137.0
118 33 137.0
118 34 138.0
118 35 137.0
118 36 136.0
118 37 135.0
118 38 137.0
118 39 137.0
118 40 133.0
118 41 132.0
118 42 131.0
118 43 132.0
118 44 134.0
118 45 132.0
118 46 133.0
118 47 135.0
118 48 10.8
118 49 8.2
118 50 11.0
118 51 10.8
118 52 20.3
118 53 2.7
118 54 4.1
118 55 25.2
118 56 15.0
118 57 20.7
118 58 21.2
118 59 20.2
118 60 21.9
118 61 16.6
118 62 14.2
118 63 23.4
118 64 4.8
118 65 19.7
118 66 172.0
118 67 173.0
118 68 251.0
118 69 251.0
118 70 249.0
118 71 168.0
118 72 168.0
118 73 166.0
118 74 220.0
118 75 219.0
118 76 115.0
118 77 116.0
118 78 116.0
118 79 116.0
118 80 116.0
118 81 116.0
118 82 134.0
118 83 135.0
118 84 133.0
118 85 133.0
118 86 135.0
118 87 135.0
118 88 136.0
118 89 137.0
118 90 137.0
118 91 138.0
118 92 138.0
118 93 136.0
118 94 135.0
118 95 135.0
118 96 137.0
118 97 133.0
118 98 132.0
118 99 131.0
118 100 132.0
118 101 133.0
118 102 132.0
118 103 133.0
118 104 135.0
118 105 10.8
118 106 8.2
118 107 11.0
118 108 21.6
118 109 20.3
118 110 9.9
118 111 25.2
118 112 15.0
118 113 21.2
118 114 18.3
118 115 21.9
118 116 15.0
118 117 14.2
118 119 4.8
118 120 173.0
118 121 173.0
118 122 249.0
118 123 248.0
118 124 251.0
118 125 251.0
118 126 167.0
118 127 167.0
118 128 168.0
118 129 166.0
118 130 220.0
118 131 219.0
118 132 222.0
118 133 116.0
118 134 115.0
118 135 116.0
118 136 116.0
118 137 115.0
118 138 116.0
118 139 134.0
118 140 134.0
118 141 133.0
118 142 134.0
118 143 133.0
118 144 135.0
118 145 135.0
118 146 136.0
118 147 138.0
118 148 137.0
118 149 138.0
118 150 137.0
118 151 135.0
118 152 135.0
118 153 137.0
118 154 133.0
118 155 132.0
118 156 131.0
118 157 131.0
118 158 133.0
118 159 134.0
118 160 132.0
118 161 135.0
118 162 10.8
118 163 8.5
118 164 8.4
118 165 11.0
118 166 21.6
118 167 20.3
118 168 2.7
118 169 4.1
118 170 25.2
118 171 14.6
118 172 15.0
118 173 21.2
118 174 20.2
118 175 16.6
118 176 15.0
118 177 23.4
118 178 0.001
118 179 19.7
118 180 19.1
118 181 20.9
118 182 35.1
118 183 4.6
118 184 12.6
118 185 11.4
118 186 20.2
118 187 17.8
118 188 17.1
118 189 14.7
118 190 13.9
118 191 13.6
118 192 23.2
118 193 17.6
118 194 17.9
118 195 7.4
118 196 11.7
118 197 7.6
118 198 33.4
118 199 29.0
118 200 19.8
118 201 171.0
118 202 10.6
118 203 109.0
118 204 123.0
118 205 137.0
118 206 133.0
118 207 130.0
118 208 122.0
118 209 175.0
118 210 167.0
118 211 209.0
118 212 108.0
118 213 87.6
118 214 37.3
118 215 37.9
118 216 93.0
118 217 173.0
118 218 163.0
118 219 205.0
119 0 131.0
119 1 136.0
119 2 133.0
119 3 114.0
119 4 219.0
119 5 167.0
119 6 249.0
119 7 173.0
119 8 171.0
119 9 172.0
119 10 171.0
119 11 247.0
119 12 250.0
119 13 248.0
119 14 166.0
119 15 166.0
119 16 165.0
119 17 219.0
119 18 222.0
119 19 218.0
119 20 114.0
119 21 114.0
119 22 113.0
119 23 114.0
119 24 114.0
119 25 132.0
119 26 133.0
119 27 132.0
119 28 132.0
119 29 132.0
119 30 134.0
119 31 134.0
119 32 136.0
119 33 136.0
119 34 136.0
119 35 136.0
119 36 134.0
119 37 134.0
119 38 136.0
119 39 136.0
119 40 131.0
119 41 131.0
119 42 130.0
119 43 131.0
119 44 132.0
119 45 130.0
119 46 132.0
119 47 134.0
119 48 12.3
119 49 10.0
119 50 11.8
119 51 12.3
119 52 25.3
119 53 3.6
119 54 5.9
119 55 27.1
119 56 20.0
119 57 25.7
119 58 26.2
119 59 25.2
119 60 22.8
119 61 17.7
119 62 17.8
119 63 30.4
119 64 0.001
119 65 24.7
119 66 171.0
119 67 171.0
119 68 250.0
119 69 249.0
119 70 248.0
119 71 166.0
119 72 166.0
119 73 165.0
119 74 219.0
119 75 218.0
119 76 114.0
119 77 114.0
119 78 114.0
119 79 114.0
119 80 114.0
119 81 114.0
119 82 132.0
119 83 133.0
119 84 132.0
119 85 132.0
119 86 133.0
119 87 134.0
119 88 134.0
119 89 136.0
119 90 136.0
119 91 136.0
119 92 136.0
119 93 134.0
119 94 134.0
119 95 134.0
119 96 136.0
119 97 131.0
119 98 131.0
119 99 130.0
119 100 131.0
119 101 131.0
119 102 130.0
119 103 132.0
119 104 134.0
119 105 12.3
119 106 10.0
119 107 11.8
119 108 28.2
119 109 25.3
119 110 10.7
119 111 27.1
119 112 20.0
119 113 26.2
119 114 23.4
119 115 22.8
119 116 11.8
119 117 17.8
119 118 5.6
119 120 172.0
119 121 171.0
119 122 247.0
119 123 247.0
119 124 250.0
119 125 249.0
119 126 166.0
119 127 165.0
119 128 166.0
119 129 165.0
119 130 219.0
119 131 218.0
119 132 220.0
119 133 114.0
119 134 113.0
119 135 114.0
119 136 114.0
119 137 114.0
119 138 114.0
119 139 132.0
119 140 133.0
119 141 132.0
119 142 132.0
119 143 132.0
119 144 134.0
119 145 134.0
119 146 134.0
119 147 136.0
119 148 136.0
119 149 136.0
119 150 136.0
119 151 134.0
119 152 134.0
119 153 136.0
119 154 131.0
119 155 130.0
119 156 130.0
119 157 130.0
119 158 131.0
119 159 132.0
119 160 130.0
119 161 134.0
119 162 12.3
119 163 3.4
119 164 10.2
119 165 11.8
119 166 28.2
119 167 25.3
119 168 3.6
119 169 5.9
119 170 27.1
119 171 11.6
119 172 20.0
119 173 26.2
119 174 25.2
119 175 17.7
119 176 11.8
119 177 30.4
119 178 5.6
119 179 24.7
119 180 24.1
119 181 26.0
119 182 37.0
119 183 4.0
119 184 15.3
119 185 6.6
119 186 17.1
119 187 14.7
119 188 13.9
119 189 11.6
119 190 14.7
119 191 24.2
119 192 27.3
119 193 22.7
119 194 23.0
119 195 9.3
119 196 15.9
119 197 9.4
119 198 38.4
119 199 27.7
119 200 24.8
119 201 170.0
119 202 14.2
119 203 108.0
119 204 122.0
119 205 135.0
119 206 132.0
119 207 129.0
119 208 121.0
119 209 173.0
119 210 166.0
119 211 207.0
119 212 121.0
119 213 86.2
119 214 39.7
119 215 40.3
119 216 91.7
119 217 171.0
119 218 162.0
119 219 204.0
120 0 45.3
120 1 50.5
120 2 47.1
120 3 59.7
120 4 37.2
120 5 10.2
120 6 81.5
120 7 1.6
120 8 2.5
120 9 0.001
120 10 0.4
120 11 79.4
120 12 82.2
120 13 80.0
120 14 9.5
120 15 10.0
120 16 9.4
120 17 36.9
120 18 36.1
120 19 49.9
120 20 59.3
120 21 59.2
120 22 60.6
120 23 61.2
120 24 59.8
120 25 46.9
120 26 47.5
120 27 46.4
120 28 46.8
120 29 46.5
120 30 48.1
120 31 48.8
120 32 50.5
120 33 50.1
120 34 50.9
120 35 50.0
120 36 48.8
120 37 48.3
120 38 50.0
120 39 50.4
120 40 45.7
120 41 45.3
120 42 44.3
120 43 45.6
120 44 46.9
120 45 46.1
120 46 46.4
120 47 48.4
120 48 158.0
120 49 161.0
120 50 167.0
120 51 158.0
120 52 155.0
120 53 175.0
120 54 173.0
120 55 151.0
120 56 167.0
120 57 153.0
120 58 153.0
120 59 155.0
120 60 165.0
120 61 160.0
120 62 160.0
120 63 154.0
120 64 173.0
120 65 156.0
120 66 2.5
120 67 0.4
120 68 82.2
120 69 81.5
120 70 80.0
120 71 9.8
120 72 10.0
120 73 9.4
120 74 36.9
120 75 49.9
120 76 59.3
120 77 59.2
120 78 59.0
120 79 62.8
120 80 61.2
120 81 60.4
120 82 46.9
120 83 47.7
120 84 46.4
120 85 46.5
120 86 47.7
120 87 48.2
120 88 48.8
120 89 50.5
120 90 50.1
120 91 50.7
120 92 50.9
120 93 48.8
120 94 48.5
120 95 48.3
120 96 50.4
120 97 45.7
120 98 45.3
120 99 44.3
120 100 45.6
120 101 45.8
120 102 46.1
120 103 46.4
120 104 48.4
120 105 158.0
120 106 161.0
120 107 167.0
120 108 152.0
120 109 155.0
120 110 173.0
120 111 151.0
120 112 167.0
120 113 153.0
120 114 157.0
120 115 165.0
120 116 161.0
120 117 160.0
120 118 174.0
120 119 173.0
120 121 0.4
120 122 79.4
120 123 78.9
120 124 82.2
120 125 81.5
120 126 9.5
120 127 9.0
120 128 10.0
120 129 9.4
120 130 36.9
120 131 49.9
120 132 37.3
120 133 59.2
120 134 60.6
120 135 62.8
120 136 61.2
120 137 59.8
120 138 60.4
120 139 46.9
120 140 47.5
120 141 46.4
120 142 46.8
120 143 46.5
120 144 48.1
120 145 48.2
120 146 48.8
120 147 50.8
120 148 50.1
120 149 50.9
120 150 50.0
120 151 48.5
120 152 48.3
120 153 50.4
120 154 45.7
120 155 44.9
120 156 44.3
120 157 44.4
120 158 45.8
120 159 46.9
120 160 46.1
120 161 48.4
120 162 158.0
120 163 171.0
120 164 161.0
120 165 167.0
120 166 152.0
120 167 155.0
120 168 175.0
120 169 173.0
120 170 151.0
120 171 171.0
120 172 167.0
120 173 153.0
120 174 155.0
120 175 160.0
120 176 161.0
120 177 154.0
120 178 174.0
120 179 156.0
120 180 155.0
120 181 153.0
120 182 161.0
120 183 173.0
120 184 156.0
120 185 173.0
120 186 177.0
120 187 174.0
120 188 163.0
120 189 162.0
120 190 159.0
120 191 156.0
120 192 151.0
120 193 157.0
120 194 158.0
120 195 169.0
120 196 157.0
120 197 162.0
120 198 181.0
120 199 154.0
120 200 154.0
120 201 2.2
120 202 159.0
120 203 83.7
120 204 53.3
120 205 49.9
120 206 38.6
120 207 50.9
120 208 52.6
120 209 5.3
120 210 9.3
120 211 29.6
120 212 60.8
120 213 112.0
120 214 142.0
120 215 140.0
120 216 117.0
120 217 3.3
120 218 9.8
120 219 25.8
121 0 45.0
121 1 50.2
121 2 46.7
121 3 59.4
121 4 36.9
121 5 9.8
121 6 81.4
121 7 2.0
121 8 3.0
121 9 0.4
121 10 0.001
121 11 79.2
121 12 82.1
121 13 79.9
121 14 9.2
121 15 9.7
121 16 9.0
121 17 36.5
121 18 35.8
121 19 49.7
121 20 58.9
121 21 58.8
121 22 60.2
121 23 60.8
121 24 59.5
121 25 46.5
121 26 47.2
121 27 46.0
121 28 46.5
121 29 46.2
121 30 47.8
121 31 48.5
121 32 50.2
121 33 49.8
121 34 50.5
121 35 49.7
121 36 48.4
121 37 48.0
121 38 49.7
121 39 50.1
121 40 45.3
121 41 45.0
121 42 44.0
121 43 45.2
121 44 46.6
121 45 45.7
121 46 46.0
121 47 48.0
121 48 158.0
121 49 160.0
121 50 167.0
121 51 158.0
121 52 154.0
121 53 174.0
121 54 173.0
121 55 151.0
121 56 167.0
121 57 152.0
121 58 153.0
121 59 154.0
121 60 165.0
121 61 160.0
121 62 160.0
121 63 154.0
121 64 173.0
121 65 156.0
121 66 3.0
121 67 0.001
121 68 82.1
121 69 81.4
121 70 79.9
121 71 9.5
121 72 9.7
121 73 9.0
121 74 36.5
121 75 49.7
121 76 58.9
121 77 58.8
121 78 58.6
121 79 62.5
121 80 60.8
121 81 60.1
121 82 46.5
121 83 47.3
121 84 46.0
121 85 46.2
121 86 47.4
121 87 47.9
121 88 48.5
121 89 50.2
121 90 49.8
121 91 50.3
121 92 50.5
121 93 48.4
121 94 48.2
121 95 48.0
121 96 50.1
121 97 45.3
121 98 45.0
121 99 44.0
121 100 45.2
121 101 45.5
121 102 45.7
121 103 46.0
121 104 48.0
121 105 158.0
121 106 160.0
121 107 167.0
121 108 152.0
121 109 154.0
121 110 173.0
121 111 151.0
121 112 167.0
121 113 153.0
121 114 157.0
121 115 165.0
121 116 160.0
121 117 160.0
121 118 173.0
121 119 173.0
121 120 0.4
121 122 79.2
121 123 78.7
121 124 82.1
121 125 81.4
121 126 9.2
121 127 8.6
121 128 9.7
121 129 9.0
121 130 36.5
121 131 49.7
121 132 37.0
121 133 58.8
121 134 60.2
121 135 62.5
121 136 60.8
121 137 59.5
121 138 60.1
121 139 46.5
121 140 47.2
121 141 46.0
121 142 46.5
121 143 46.2
121 144 47.8
121 145 47.9
121 146 48.5
121 147 50.5
121 148 49.8
121 149 50.5
121 150 49.7
121 151 48.2
121 152 48.0
121 153 50.1
